date,product_name,category,quantity,price,shop,gender,revenue,year,month,week,day
1567296000000,The Haunting of Hill House,Unknown,2,22.69,physical,Unknown,45.38,2019,9,35,1567296000000
1589932800000,The Automatic Millionaire,Unknown,1,33.8,physical,Unknown,33.8,2020,5,21,1589932800000
1713571200000,How to Win Friends and Influence People,Unknown,1,18.88,physical,Unknown,18.88,2024,4,16,1713571200000
1632787200000,Eloquent Rage: A Black Feminist Discovers Her Superpower,Unknown,2,27.5,physical,Unknown,55.0,2021,9,39,1632787200000
1581984000000,Analects,Unknown,3,22.15,physical,Unknown,66.45,2020,2,8,1581984000000
1734393600000,Factfulness,Unknown,3,24.02,physical,Unknown,72.06,2024,12,51,1734393600000
1759190400000,When Genius Failed,Unknown,3,11.13,physical,Unknown,33.39,2025,9,40,1759190400000
1622851200000,Broke Millennial Takes On Investing,Unknown,3,20.3,physical,Unknown,60.9,2021,6,22,1622851200000
1610841600000,The Woman in Cabin 10,Unknown,1,13.1,physical,Unknown,13.1,2021,1,2,1610841600000
1647648000000,I Will Teach You to Be Rich,Unknown,2,33.35,physical,Unknown,66.7,2022,3,11,1647648000000
1670630400000,White Fragility,Unknown,2,21.7,physical,Unknown,43.4,2022,12,49,1670630400000
1579651200000,Alone Together,Unknown,3,33.89,physical,Unknown,101.67,2020,1,4,1579651200000
1642377600000,Never Let Me Go,Unknown,1,49.02,physical,Unknown,49.02,2022,1,3,1642377600000
1648080000000,Dracula,Unknown,3,34.23,physical,Unknown,102.69,2022,3,12,1648080000000
1605744000000,Crying in H Mart,Unknown,3,31.87,physical,Unknown,95.61,2020,11,47,1605744000000
1624406400000,Principles for Dealing with the Changing World Order,Unknown,3,49.56,physical,Unknown,148.68,2021,6,25,1624406400000
1684368000000,Predictably Irrational,Unknown,1,33.61,physical,Unknown,33.61,2023,5,20,1684368000000
1599436800000,Dreams from My Father,Unknown,2,25.48,physical,Unknown,50.96,2020,9,37,1599436800000
1633910400000,Rosemary's Baby,Unknown,2,12.32,physical,Unknown,24.64,2021,10,41,1633910400000
1637971200000,The Caves of Steel,Unknown,3,29.45,physical,Unknown,88.35,2021,11,47,1637971200000
1699056000000,Thinking in Bets,Unknown,3,21.37,physical,Unknown,64.11,2023,11,44,1699056000000
1552694400000,A Walk in the Woods,Unknown,1,33.35,physical,Unknown,33.35,2019,3,11,1552694400000
1662422400000,An Inconvenient Truth,Unknown,3,43.46,physical,Unknown,130.38,2022,9,36,1662422400000
1571961600000,Killing Floor,Unknown,3,44.41,physical,Unknown,133.23,2019,10,43,1571961600000
1688601600000,Contested Will,Unknown,2,44.67,physical,Unknown,89.34,2023,7,27,1688601600000
1755993600000,Rosemary's Baby,Unknown,2,22.17,physical,Unknown,44.34,2025,8,34,1755993600000
1566259200000,Getting the Love You Want,Unknown,3,35.93,physical,Unknown,107.79,2019,8,34,1566259200000
1620345600000,The Hunger Games,Unknown,1,43.33,physical,Unknown,43.33,2021,5,18,1620345600000
1749945600000,Bridget Jones's Diary,Unknown,1,16.1,physical,Unknown,16.1,2025,6,24,1749945600000
1735689600000,Great Expectations,Unknown,2,33.83,physical,Unknown,67.66,2025,1,1,1735689600000
1736726400000,Thrive,Unknown,3,31.43,physical,Unknown,94.29,2025,1,3,1736726400000
1548892800000,Weapons of Math Destruction: How Big Data Increases Inequality and Threatens Democracy,Unknown,1,44.54,physical,Unknown,44.54,2019,1,5,1548892800000
1635811200000,Just Mercy: A Story of Justice and Redemption,Unknown,3,38.85,physical,Unknown,116.55,2021,11,44,1635811200000
1754956800000,Killing Floor,Unknown,3,45.69,physical,Unknown,137.07,2025,8,33,1754956800000
1601078400000,Think for Yourself: The Art and Science of Good Judgment,Unknown,3,17.34,physical,Unknown,52.02,2020,9,39,1601078400000
1631577600000,Why We Sleep,Unknown,1,33.26,physical,Unknown,33.26,2021,9,37,1631577600000
1583625600000,Cosmos,Unknown,2,42.08,physical,Unknown,84.16,2020,3,10,1583625600000
1666915200000,The Souls of Black Folk,Unknown,1,27.9,physical,Unknown,27.9,2022,10,43,1666915200000
1641340800000,Verity,Unknown,1,17.77,physical,Unknown,17.77,2022,1,1,1641340800000
1622678400000,Why We Sleep,Unknown,1,49.29,physical,Unknown,49.29,2021,6,22,1622678400000
1558483200000,Misery,Unknown,2,28.63,physical,Unknown,57.26,2019,5,21,1558483200000
1625097600000,How to Blow Up a Pipeline,Unknown,3,16.24,physical,Unknown,48.72,2021,7,26,1625097600000
1722297600000,Manufacturing Consent,Unknown,3,46.47,physical,Unknown,139.41,2024,7,31,1722297600000
1578009600000,World Order,Unknown,3,17.38,physical,Unknown,52.14,2020,1,1,1578009600000
1592265600000,Predictably Irrational,Unknown,2,34.89,physical,Unknown,69.78,2020,6,25,1592265600000
1645228800000,"Guns, Germs, and Steel",Unknown,2,31.2,physical,Unknown,62.4,2022,2,7,1645228800000
1764892800000,The Cashflow Quadrant,Unknown,2,39.13,physical,Unknown,78.26,2025,12,49,1764892800000
1716163200000,Sharp Objects,Unknown,2,46.27,physical,Unknown,92.54,2024,5,21,1716163200000
1649376000000,Women Who Love Too Much,Unknown,1,47.63,physical,Unknown,47.63,2022,4,14,1649376000000
1646438400000,A Random Walk Down Wall Street,Unknown,3,11.79,physical,Unknown,35.37,2022,3,9,1646438400000
1731024000000,When Things Fall Apart,Unknown,2,15.84,physical,Unknown,31.68,2024,11,45,1731024000000
1614988800000,All About Love,Unknown,2,38.19,physical,Unknown,76.38,2021,3,9,1614988800000
1607212800000,An Inconvenient Truth,Unknown,2,18.04,physical,Unknown,36.08,2020,12,49,1607212800000
1702684800000,The State of Affairs,Unknown,1,25.44,physical,Unknown,25.44,2023,12,50,1702684800000
1748649600000,Irresistible: The Rise of Addictive Technology and the Business of Keeping Us Hooked,Unknown,1,10.88,physical,Unknown,10.88,2025,5,22,1748649600000
1577318400000,Get Good with Money,Unknown,2,26.32,physical,Unknown,52.64,2019,12,52,1577318400000
1746576000000,Blink,Unknown,2,25.55,physical,Unknown,51.1,2025,5,19,1746576000000
1673740800000,Titan: The Life of John D. Rockefeller,Unknown,1,28.48,physical,Unknown,28.48,2023,1,2,1673740800000
1732838400000,Love in the Time of Cholera,Unknown,2,49.67,physical,Unknown,99.34,2024,11,48,1732838400000
1557187200000,"Women, Race, & Class",Unknown,2,37.02,physical,Unknown,74.04,2019,5,19,1557187200000
1727568000000,The Great Hack: How the Digital Takeover of Our Elections and Our Data Is Under Threat,Unknown,1,10.96,physical,Unknown,10.96,2024,9,39,1727568000000
1621814400000,Rachel's Holiday,Unknown,2,39.24,physical,Unknown,78.48,2021,5,21,1621814400000
1645401600000,A Return to Love,Unknown,2,39.97,physical,Unknown,79.94,2022,2,8,1645401600000
1718582400000,Think and Grow Rich,Unknown,2,42.69,physical,Unknown,85.38,2024,6,25,1718582400000
1666051200000,My Life on the Road,Unknown,1,29.29,physical,Unknown,29.29,2022,10,42,1666051200000
1685491200000,Who Owns the Future?,Unknown,2,32.87,physical,Unknown,65.74,2023,5,22,1685491200000
1730160000000,Dare to Lead,Unknown,3,18.02,physical,Unknown,54.06,2024,10,44,1730160000000
1636156800000,A Walk to Remember,Unknown,1,49.14,physical,Unknown,49.14,2021,11,44,1636156800000
1677369600000,These Truths: A History of the United States,Unknown,3,19.69,physical,Unknown,59.07,2023,2,8,1677369600000
1719100800000,12 Rules for Life,Unknown,2,47.12,physical,Unknown,94.24,2024,6,25,1719100800000
1657670400000,Emotional Intelligence: Why It Can Matter More Than IQ,Unknown,3,46.84,physical,Unknown,140.52,2022,7,28,1657670400000
1745625600000,The Total Money Makeover,Unknown,3,42.4,physical,Unknown,127.2,2025,4,17,1745625600000
1668470400000,The Prince,Unknown,1,49.09,physical,Unknown,49.09,2022,11,46,1668470400000
1601164800000,Man's Search for Meaning,Unknown,3,12.78,physical,Unknown,38.34,2020,9,39,1601164800000
1619654400000,Titan: The Life of John D. Rockefeller,Unknown,1,16.37,physical,Unknown,16.37,2021,4,17,1619654400000
1740873600000,The Clash of Civilizations and the Remaking of World Order,Unknown,3,43.51,physical,Unknown,130.53,2025,3,9,1740873600000
1687392000000,Nicomachean Ethics,Unknown,2,41.9,physical,Unknown,83.8,2023,6,25,1687392000000
1717891200000,Ain't I a Woman?,Unknown,1,14.4,physical,Unknown,14.4,2024,6,23,1717891200000
1549670400000,We Are Displaced,Unknown,1,29.15,physical,Unknown,29.15,2019,2,6,1549670400000
1691625600000,Trauma and Recovery,Unknown,3,35.44,physical,Unknown,106.32,2023,8,32,1691625600000
1625184000000,The 5 Love Languages,Unknown,2,12.56,physical,Unknown,25.12,2021,7,26,1625184000000
1667347200000,The Ice Twins,Unknown,1,46.97,physical,Unknown,46.97,2022,11,44,1667347200000
1557792000000,The Caves of Steel,Unknown,3,24.59,physical,Unknown,73.77,2019,5,20,1557792000000
1558051200000,Love in the Time of Cholera,Unknown,2,11.33,physical,Unknown,22.66,2019,5,20,1558051200000
1763596800000,Facing Codependence,Unknown,3,10.19,physical,Unknown,30.57,2025,11,47,1763596800000
1711411200000,Uncanny Valley,Unknown,3,47.59,physical,Unknown,142.77,2024,3,13,1711411200000
1755475200000,The Haunting of Hill House,Unknown,2,12.15,physical,Unknown,24.3,2025,8,34,1755475200000
1570838400000,Good and Mad: The Revolutionary Power of Women's Anger,Unknown,1,24.05,physical,Unknown,24.05,2019,10,41,1570838400000
1588723200000,Wired for Love,Unknown,3,35.3,physical,Unknown,105.9,2020,5,19,1588723200000
1730851200000,The World Is Flat,Unknown,1,12.31,physical,Unknown,12.31,2024,11,45,1730851200000
1658620800000,The Souls of Black Folk,Unknown,1,14.96,physical,Unknown,14.96,2022,7,29,1658620800000
1554422400000,Politics,Unknown,2,36.47,physical,Unknown,72.94,2019,4,14,1554422400000
1645401600000,The Devil in the White City,Unknown,3,49.18,physical,Unknown,147.54,2022,2,8,1645401600000
1615075200000,Analects,Unknown,3,45.5,physical,Unknown,136.5,2021,3,9,1615075200000
1639180800000,The Great Hack: How the Digital Takeover of Our Elections and Our Data Is Under Threat,Unknown,2,30.81,physical,Unknown,61.62,2021,12,49,1639180800000
1751414400000,Everything Is F*cked: A Book About Hope,Unknown,3,30.81,physical,Unknown,92.43,2025,7,27,1751414400000
1717718400000,Influence: The Psychology of Persuasion,Unknown,2,11.18,physical,Unknown,22.36,2024,6,23,1717718400000
1734652800000,The Cashflow Quadrant,Unknown,3,10.34,physical,Unknown,31.02,2024,12,51,1734652800000
1707868800000,Long Walk to Freedom,Unknown,2,45.76,physical,Unknown,91.52,2024,2,7,1707868800000
1600732800000,Misbehaving: The Making of Behavioral Economics,Unknown,1,14.93,physical,Unknown,14.93,2020,9,39,1600732800000
1654214400000,Dare to Lead,Unknown,1,32.05,physical,Unknown,32.05,2022,6,22,1654214400000
1609286400000,Spare,Unknown,1,11.22,physical,Unknown,11.22,2020,12,53,1609286400000
1702684800000,The Lean Startup,Unknown,1,49.2,physical,Unknown,49.2,2023,12,50,1702684800000
1601683200000,Three Weeks,Unknown,1,46.52,physical,Unknown,46.52,2020,10,40,1601683200000
1716249600000,Noise: A Flaw in Human Judgment,Unknown,3,14.13,physical,Unknown,42.39,2024,5,21,1716249600000
1556668800000,Security Analysis,Unknown,2,14.04,physical,Unknown,28.08,2019,5,18,1556668800000
1685318400000,The World Beyond Your Head: On Becoming an Individual in an Age of Distraction,Unknown,2,38.79,physical,Unknown,77.58,2023,5,22,1685318400000
1757376000000,Open,Unknown,2,18.35,physical,Unknown,36.7,2025,9,37,1757376000000
1659139200000,Antifragile,Unknown,1,14.01,physical,Unknown,14.01,2022,7,30,1659139200000
1739232000000,A Night to Surrender,Unknown,3,39.83,physical,Unknown,119.49,2025,2,7,1739232000000
1563321600000,The Automatic Millionaire,Unknown,2,23.84,physical,Unknown,47.68,2019,7,29,1563321600000
1700179200000,John Adams,Unknown,2,35.01,physical,Unknown,70.02,2023,11,46,1700179200000
1670371200000,Sharp Objects,Unknown,2,15.02,physical,Unknown,30.04,2022,12,49,1670371200000
1568160000000,Blink,Unknown,2,39.88,physical,Unknown,79.76,2019,9,37,1568160000000
1742169600000,The Art of Thinking Clearly,Unknown,1,24.61,physical,Unknown,24.61,2025,3,12,1742169600000
1597795200000,New Dark Age: Technology and the End of the Future,Unknown,3,36.88,physical,Unknown,110.64,2020,8,34,1597795200000
1580342400000,Atlas of the Heart,Unknown,2,14.99,physical,Unknown,29.98,2020,1,5,1580342400000
1731024000000,The Woman in Cabin 10,Unknown,1,13.84,physical,Unknown,13.84,2024,11,45,1731024000000
1630108800000,Walden,Unknown,3,48.2,physical,Unknown,144.6,2021,8,34,1630108800000
1628553600000,A Walk to Remember,Unknown,3,37.57,physical,Unknown,112.71,2021,8,32,1628553600000
1637625600000,Twenty Thousand Leagues Under the Seas,Unknown,3,48.04,physical,Unknown,144.12,2021,11,47,1637625600000
1617408000000,Stamped from the Beginning,Unknown,1,29.82,physical,Unknown,29.82,2021,4,13,1617408000000
1674777600000,Pilgrim at Tinker Creek,Unknown,3,11.44,physical,Unknown,34.32,2023,1,4,1674777600000
1711929600000,Facing Codependence,Unknown,2,45.27,physical,Unknown,90.54,2024,4,14,1711929600000
1648080000000,The Secret Place,Unknown,3,42.5,physical,Unknown,127.5,2022,3,12,1648080000000
1671321600000,The Matarese Circle,Unknown,1,21.71,physical,Unknown,21.71,2022,12,50,1671321600000
1754524800000,"Richer, Wiser, Happier",Unknown,1,21.41,physical,Unknown,21.41,2025,8,32,1754524800000
1575936000000,Desert Solitaire,Unknown,1,19.2,physical,Unknown,19.2,2019,12,50,1575936000000
1738195200000,The Willpower Instinct,Unknown,3,46.24,physical,Unknown,138.72,2025,1,5,1738195200000
1763078400000,Sense and Sensibility,Unknown,1,11.57,physical,Unknown,11.57,2025,11,46,1763078400000
1567036800000,"The Four: The Hidden DNA of Amazon, Apple, Facebook, and Google",Unknown,1,10.45,physical,Unknown,10.45,2019,8,35,1567036800000
1587945600000,The Divide: A Brief Guide to Global Inequality and its Solutions,Unknown,2,20.86,physical,Unknown,41.72,2020,4,18,1587945600000
1567382400000,Dreams from My Father,Unknown,2,46.18,physical,Unknown,92.36,2019,9,36,1567382400000
1692316800000,"Richer, Wiser, Happier",Unknown,1,45.17,physical,Unknown,45.17,2023,8,33,1692316800000
1647043200000,The Seven Spiritual Laws of Success,Unknown,1,39.84,physical,Unknown,39.84,2022,3,10,1647043200000
1677196800000,Twitter and Tear Gas: The Power and Fragility of Networked Protest,Unknown,2,10.77,physical,Unknown,21.54,2023,2,8,1677196800000
1553126400000,The Polyvagal Theory in Therapy,Unknown,3,44.37,physical,Unknown,133.11,2019,3,12,1553126400000
1613001600000,The Polyvagal Theory in Therapy,Unknown,1,22.4,physical,Unknown,22.4,2021,2,6,1613001600000
1548460800000,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",Unknown,1,16.27,physical,Unknown,16.27,2019,1,4,1548460800000
1616025600000,The Better Angels of Our Nature,Unknown,1,32.23,physical,Unknown,32.23,2021,3,11,1616025600000
1675468800000,The Art of Thinking Clearly,Unknown,2,29.72,physical,Unknown,59.44,2023,2,5,1675468800000
1596326400000,Starship Troopers,Unknown,2,43.95,physical,Unknown,87.9,2020,8,31,1596326400000
1572048000000,Saving Capitalism,Unknown,1,15.32,physical,Unknown,15.32,2019,10,43,1572048000000
1632787200000,"Richer, Wiser, Happier",Unknown,2,29.23,physical,Unknown,58.46,2021,9,39,1632787200000
1564185600000,The Seven Spiritual Laws of Success,Unknown,1,11.45,physical,Unknown,11.45,2019,7,30,1564185600000
1593475200000,The Da Vinci Code,Unknown,3,28.93,physical,Unknown,86.79,2020,6,27,1593475200000
1605398400000,The Great Hack: How the Digital Takeover of Our Elections and Our Data Is Under Threat,Unknown,1,35.3,physical,Unknown,35.3,2020,11,46,1605398400000
1626220800000,A Walk in the Woods,Unknown,2,49.38,physical,Unknown,98.76,2021,7,28,1626220800000
1623542400000,Smarter Faster Better,Unknown,1,24.01,physical,Unknown,24.01,2021,6,23,1623542400000
1570752000000,Grit: The Power of Passion and Perseverance,Unknown,3,41.12,physical,Unknown,123.36,2019,10,41,1570752000000
1724284800000,"Farewell, My Lovely",Unknown,1,48.98,physical,Unknown,48.98,2024,8,34,1724284800000
1589155200000,Stolen Focus: Why You Can't Pay Attention—and How to Think Deeply Again,Unknown,3,41.42,physical,Unknown,124.26,2020,5,20,1589155200000
1600560000000,Nineteen Eighty-Four,Unknown,2,24.99,physical,Unknown,49.98,2020,9,38,1600560000000
1679356800000,The Most Important Thing: Uncommon Sense for the Thoughtful Investor,Unknown,3,38.46,physical,Unknown,115.38,2023,3,12,1679356800000
1645228800000,Irresistible: The Rise of Addictive Technology and the Business of Keeping Us Hooked,Unknown,3,42.36,physical,Unknown,127.08,2022,2,7,1645228800000
1643414400000,Do Androids Dream of Electric Sheep?,Unknown,3,21.55,physical,Unknown,64.65,2022,1,4,1643414400000
1762387200000,The Ice Twins,Unknown,1,33.46,physical,Unknown,33.46,2025,11,45,1762387200000
1566172800000,The Hobbit,Unknown,1,46.3,physical,Unknown,46.3,2019,8,34,1566172800000
1684195200000,Villette,Unknown,1,19.1,physical,Unknown,19.1,2023,5,20,1684195200000
1605744000000,Four Thousand Weeks: Time Management for Mortals,Unknown,3,20.67,physical,Unknown,62.01,2020,11,47,1605744000000
1631232000000,Drawdown: The Most Comprehensive Plan Ever Proposed to Reverse Global Warming,Unknown,3,24.27,physical,Unknown,72.81,2021,9,36,1631232000000
1552262400000,Basic Economics,Unknown,1,18.14,physical,Unknown,18.14,2019,3,11,1552262400000
1704931200000,What I Know for Sure,Unknown,2,18.52,physical,Unknown,37.04,2024,1,2,1704931200000
1672963200000,John Adams,Unknown,1,30.36,physical,Unknown,30.36,2023,1,1,1672963200000
1606435200000,Admissions: A Life in Brain Surgery,Unknown,3,41.25,physical,Unknown,123.75,2020,11,48,1606435200000
1741478400000,New Dark Age: Technology and the End of the Future,Unknown,1,20.14,physical,Unknown,20.14,2025,3,10,1741478400000
1592438400000,Homecoming: Reclaiming and Championing Your Inner Child,Unknown,3,48.34,physical,Unknown,145.02,2020,6,25,1592438400000
1708646400000,All About Love,Unknown,2,37.0,physical,Unknown,74.0,2024,2,8,1708646400000
1641081600000,Moneyball,Unknown,1,11.97,physical,Unknown,11.97,2022,1,52,1641081600000
1586131200000,The Gene: An Intimate History,Unknown,1,23.15,physical,Unknown,23.15,2020,4,15,1586131200000
1620345600000,Eloquent Rage: A Black Feminist Discovers Her Superpower,Unknown,3,34.32,physical,Unknown,102.96,2021,5,18,1620345600000
1727481600000,"Women, Race, & Class",Unknown,2,48.3,physical,Unknown,96.6,2024,9,39,1727481600000
1755043200000,Emotional Intelligence 2.0,Unknown,2,45.65,physical,Unknown,91.3,2025,8,33,1755043200000
1747353600000,Great Expectations,Unknown,1,13.46,physical,Unknown,13.46,2025,5,20,1747353600000
1561939200000,The Age of Surveillance Capitalism,Unknown,2,43.36,physical,Unknown,86.72,2019,7,27,1561939200000
1720310400000,The Thin Man,Unknown,3,28.16,physical,Unknown,84.48,2024,7,27,1720310400000
1674259200000,How to Break Up with Your Phone,Unknown,2,49.8,physical,Unknown,99.6,2023,1,3,1674259200000
1730678400000,The Time Machine,Unknown,1,21.45,physical,Unknown,21.45,2024,11,45,1730678400000
1764460800000,The Matarese Circle,Unknown,2,10.03,physical,Unknown,20.06,2025,11,48,1764460800000
1656288000000,Basic Economics,Unknown,2,18.6,physical,Unknown,37.2,2022,6,26,1656288000000
1610064000000,Alone Together,Unknown,1,47.56,physical,Unknown,47.56,2021,1,1,1610064000000
1549756800000,The World Is Flat,Unknown,1,30.96,physical,Unknown,30.96,2019,2,6,1549756800000
1728432000000,Enchiridion,Unknown,3,25.01,physical,Unknown,75.03,2024,10,41,1728432000000
1737072000000,Tao Te Ching,Unknown,1,23.99,physical,Unknown,23.99,2025,1,3,1737072000000
1590019200000,The Immortal Life of Henrietta Lacks,Unknown,1,23.81,physical,Unknown,23.81,2020,5,21,1590019200000
1560988800000,Alone Together,Unknown,3,30.55,physical,Unknown,91.65,2019,6,25,1560988800000
1692230400000,The Prince,Unknown,1,19.94,physical,Unknown,19.94,2023,8,33,1692230400000
1557705600000,The Cashflow Quadrant,Unknown,1,26.2,physical,Unknown,26.2,2019,5,20,1557705600000
1699747200000,Dare to Lead,Unknown,3,44.88,physical,Unknown,134.64,2023,11,45,1699747200000
1564617600000,Noise: A Flaw in Human Judgment,Unknown,3,13.57,physical,Unknown,40.71,2019,8,31,1564617600000
1644624000000,The 48 Laws of Power,Unknown,2,12.66,physical,Unknown,25.32,2022,2,6,1644624000000
1563321600000,Dreams from My Father,Unknown,2,31.63,physical,Unknown,63.26,2019,7,29,1563321600000
1698796800000,The 8th Habit,Unknown,2,37.99,physical,Unknown,75.98,2023,11,44,1698796800000
1743379200000,Gender Trouble,Unknown,2,39.13,physical,Unknown,78.26,2025,3,14,1743379200000
1748044800000,A Tale of Two Cities,Unknown,1,28.14,physical,Unknown,28.14,2025,5,21,1748044800000
1576540800000,Enchiridion,Unknown,1,17.29,physical,Unknown,17.29,2019,12,51,1576540800000
1564790400000,Thinking in Bets,Unknown,2,39.35,physical,Unknown,78.7,2019,8,31,1564790400000
1621900800000,The Innovator's Dilemma,Unknown,1,20.48,physical,Unknown,20.48,2021,5,21,1621900800000
1673913600000,The ONE Thing,Unknown,1,17.51,physical,Unknown,17.51,2023,1,3,1673913600000
1729987200000,Common Stocks and Uncommon Profits,Unknown,3,49.12,physical,Unknown,147.36,2024,10,43,1729987200000
1608249600000,"Richer, Wiser, Happier",Unknown,1,11.5,physical,Unknown,11.5,2020,12,51,1608249600000
1607126400000,A Random Walk Down Wall Street,Unknown,2,13.2,physical,Unknown,26.4,2020,12,49,1607126400000
1633910400000,Financial Literacy for Beginners,Unknown,3,40.93,physical,Unknown,122.79,2021,10,41,1633910400000
1715040000000,The Willpower Instinct,Unknown,1,13.17,physical,Unknown,13.17,2024,5,19,1715040000000
1631145600000,Your Money or Your Life,Unknown,2,19.33,physical,Unknown,38.66,2021,9,36,1631145600000
1710720000000,Financial Literacy for Beginners,Unknown,1,45.78,physical,Unknown,45.78,2024,3,12,1710720000000
1588464000000,Boundary Boss,Unknown,1,40.8,physical,Unknown,40.8,2020,5,18,1588464000000
1562457600000,Educated,Unknown,2,33.04,physical,Unknown,66.08,2019,7,27,1562457600000
1693353600000,"Richer, Wiser, Happier",Unknown,1,46.56,physical,Unknown,46.56,2023,8,35,1693353600000
1743206400000,Desert Solitaire,Unknown,1,13.96,physical,Unknown,13.96,2025,3,13,1743206400000
1762214400000,Frankenstein,Unknown,1,32.52,physical,Unknown,32.52,2025,11,45,1762214400000
1578009600000,The Fifth Season,Unknown,2,17.38,physical,Unknown,34.76,2020,1,1,1578009600000
1659225600000,Same as Ever: A Guide to What Never Changes,Unknown,3,45.11,physical,Unknown,135.33,2022,7,30,1659225600000
1758844800000,A Life on Our Planet,Unknown,2,17.96,physical,Unknown,35.92,2025,9,39,1758844800000
1568160000000,When Things Fall Apart,Unknown,1,34.39,physical,Unknown,34.39,2019,9,37,1568160000000
1645920000000,Facing Codependence,Unknown,3,31.29,physical,Unknown,93.87,2022,2,8,1645920000000
1734220800000,The New Jim Crow,Unknown,2,43.62,physical,Unknown,87.24,2024,12,50,1734220800000
1674259200000,Bad Feminist,Unknown,2,34.82,physical,Unknown,69.64,2023,1,3,1674259200000
1588377600000,The Haunting of Hill House,Unknown,3,23.78,physical,Unknown,71.34,2020,5,18,1588377600000
1566000000000,Alone Together,Unknown,1,14.28,physical,Unknown,14.28,2019,8,33,1566000000000
1662508800000,The Souls of Black Folk,Unknown,2,36.02,physical,Unknown,72.04,2022,9,36,1662508800000
1764547200000,SPQR: A History of Ancient Rome,Unknown,1,35.02,physical,Unknown,35.02,2025,12,49,1764547200000
1621123200000,Connectography,Unknown,1,16.78,physical,Unknown,16.78,2021,5,19,1621123200000
1617926400000,Mythos,Unknown,1,30.79,physical,Unknown,30.79,2021,4,14,1617926400000
1598400000000,The Prince,Unknown,3,31.76,physical,Unknown,95.28,2020,8,35,1598400000000
1712275200000,These Truths: A History of the United States,Unknown,1,24.18,physical,Unknown,24.18,2024,4,14,1712275200000
1554249600000,Twitter and Tear Gas: The Power and Fragility of Networked Protest,Unknown,3,25.72,physical,Unknown,77.16,2019,4,14,1554249600000
1605657600000,Gender Trouble,Unknown,1,36.83,physical,Unknown,36.83,2020,11,47,1605657600000
1592784000000,The Ice Twins,Unknown,2,21.16,physical,Unknown,42.32,2020,6,26,1592784000000
1742169600000,Bridget Jones's Diary,Unknown,2,45.15,physical,Unknown,90.3,2025,3,12,1742169600000
1613520000000,On Tyranny,Unknown,3,19.86,physical,Unknown,59.58,2021,2,7,1613520000000
1671840000000,Shoe Dog,Unknown,1,40.07,physical,Unknown,40.07,2022,12,51,1671840000000
1701129600000,Misbehaving: The Making of Behavioral Economics,Unknown,1,35.62,physical,Unknown,35.62,2023,11,48,1701129600000
1639353600000,Walden,Unknown,1,43.63,physical,Unknown,43.63,2021,12,50,1639353600000
1656892800000,Nudge,Unknown,1,14.62,physical,Unknown,14.62,2022,7,27,1656892800000
1756080000000,Peace Is Every Step,Unknown,1,19.56,physical,Unknown,19.56,2025,8,35,1756080000000
1757462400000,Tinker Tailor Soldier Spy,Unknown,3,43.96,physical,Unknown,131.88,2025,9,37,1757462400000
1668470400000,Limits to Growth,Unknown,2,36.82,physical,Unknown,73.64,2022,11,46,1668470400000
1706659200000,How Emotions Are Made,Unknown,1,46.01,physical,Unknown,46.01,2024,1,5,1706659200000
1697241600000,The Cashflow Quadrant,Unknown,2,36.13,physical,Unknown,72.26,2023,10,41,1697241600000
1561248000000,Manufacturing Consent,Unknown,3,38.41,physical,Unknown,115.23,2019,6,25,1561248000000
1748131200000,Team of Rivals,Unknown,3,32.38,physical,Unknown,97.14,2025,5,21,1748131200000
1602979200000,The 4-Hour Workweek,Unknown,3,48.37,physical,Unknown,145.11,2020,10,42,1602979200000
1685145600000,The Girl on the Train,Unknown,1,17.28,physical,Unknown,17.28,2023,5,21,1685145600000
1565222400000,Letters from a Stoic,Unknown,1,31.13,physical,Unknown,31.13,2019,8,32,1565222400000
1615334400000,The War of Art,Unknown,2,38.53,physical,Unknown,77.06,2021,3,10,1615334400000
1666656000000,Stories of Your Life and Others,Unknown,2,18.9,physical,Unknown,37.8,2022,10,43,1666656000000
1702598400000,The Lord of the Rings,Unknown,3,38.31,physical,Unknown,114.93,2023,12,50,1702598400000
1636761600000,The Smartest Guys in the Room,Unknown,2,23.14,physical,Unknown,46.28,2021,11,45,1636761600000
1752537600000,Noise: A Flaw in Human Judgment,Unknown,2,20.23,physical,Unknown,40.46,2025,7,29,1752537600000
1762732800000,Bridget Jones's Diary,Unknown,1,24.92,physical,Unknown,24.92,2025,11,46,1762732800000
1646611200000,All About Love,Unknown,2,42.29,physical,Unknown,84.58,2022,3,10,1646611200000
1589587200000,The World Beyond Your Head: On Becoming an Individual in an Age of Distraction,Unknown,2,13.68,physical,Unknown,27.36,2020,5,20,1589587200000
1615507200000,The Art of War,Unknown,2,12.79,physical,Unknown,25.58,2021,3,10,1615507200000
1567209600000,Tinker Tailor Soldier Spy,Unknown,1,18.56,physical,Unknown,18.56,2019,8,35,1567209600000
1578009600000,Rachel's Holiday,Unknown,1,35.58,physical,Unknown,35.58,2020,1,1,1578009600000
1748217600000,Peace Is Every Step,Unknown,3,24.76,physical,Unknown,74.28,2025,5,22,1748217600000
1582502400000,The Only Investment Guide You'll Ever Need,Unknown,1,17.23,physical,Unknown,17.23,2020,2,9,1582502400000
1687305600000,Astrophysics for People in a Hurry,Unknown,1,24.8,physical,Unknown,24.8,2023,6,25,1687305600000
